Type,Id,Token,Speaker
Morpheme,249#00:23:38#0,オンみたいなやつとおはようございますのやつがね,
Morpheme,249#00:23:40#0,めっちゃ難しいよね,
Morpheme,249#00:23:41#0,わかんないっす,
Morpheme,249#00:23:42#0,あれだけ難易度めっちゃ高いよね,
Morpheme,249#00:23:43#0,そうなのよ,
Morpheme,249#00:23:44#0,えあのさすげえ本あるさ部屋あったじゃんそういえば,
Morpheme,249#00:23:46#0,あああったね,
Morpheme,249#00:23:47#0,ご縁日趣向みたいなところ,
Morpheme,249#00:23:48#0,ちょっと行ってみるか,
Morpheme,249#00:23:49#0,あそこ,
Morpheme,249#00:23:50#0,こいつ怖くない家にこんな薬気,
Morpheme,249#00:23:52#0,こいつ家やばすぎるよな,
Morpheme,249#00:23:56#0,食べといてもらって申し訳ないですけど,
Morpheme,249#00:23:57#0,やばすぎる本だ当てる,
Morpheme,249#00:23:58#0,あー何ですかじゃあこの前半は,
Morpheme,249#00:24:00#0,これ,
Morpheme,249#00:24:01#0,うん,
Morpheme,249#00:24:02#0,本おにゃららら,
Morpheme,249#00:24:03#0,あこれおはようございますみたいなやつじゃない,
Morpheme,249#00:24:04#0,また,
Morpheme,249#00:24:05#0,あのビー同士っぽいなんかいろんなものにくっつくやつ,
Morpheme,249#00:24:08#0,あ違った,
Morpheme,249#00:24:09#0,違うやん,
Morpheme,249#00:24:10#0,違ったわ,
Morpheme,249#00:24:11#0,おはようございますじゃない,
Morpheme,249#00:24:12#0,知ったことにすんなって,
Morpheme,249#00:24:13#0,文字列似てるからさあ,
Morpheme,249#00:24:14#0,おはようございますっぽい,
Morpheme,249#00:24:15#0,しかもこいつインクツボ持ってませんか,
Morpheme,249#00:24:17#0,すげえこれね,
Morpheme,249#00:24:18#0,インクツボ用語ですか,
Morpheme,249#00:24:19#0,あこれ見たことあるよ,
Morpheme,249#00:24:20#0,見たことあるよこれ,
Morpheme,249#00:24:21#0,ペンにするみたいなやつじゃないあのさ,
Morpheme,249#00:24:22#0,あーそうだな鍋,
Morpheme,249#00:24:24#0,鍋とね,
Morpheme,249#00:24:25#0,これは当たっててくれ,
Morpheme,249#00:24:26#0,鍋のやつね,
Morpheme,249#00:24:27#0,これは当たってる,
Morpheme,249#00:24:28#0,当たってるっぽい,
Morpheme,249#00:24:29#0,へえ,
Morpheme,249#00:24:30#0,すげえ,
Morpheme,249#00:24:31#0,鍋とインクツボ,
Morpheme,249#00:24:32#0,ってかインクツボかあれ,
Morpheme,249#00:24:33#0,ただのペンか,
Morpheme,249#00:24:34#0,ペンかもしれん,
Morpheme,249#00:24:35#0,えーやべえ,
Morpheme,249#00:24:36#0,ペンだなこれ,
Morpheme,249#00:24:37#0,うん羽ペンですね,
Morpheme,249#00:24:38#0,つまりラテン語ペンな羽に由来する方のペンですね,
Morpheme,249#00:24:42#0,あーやったねそれ,
Morpheme,249#00:24:44#0,なんだっけペニスと関係あるのがペン,
Morpheme,249#00:24:47#0,えーっとペン,
Morpheme,249#00:24:49#0,ペンと関係するのがペンかな,
Morpheme,249#00:24:51#0,ペンシルは別なんだよね,
Morpheme,249#00:24:53#0,ペニキュリスみたいな単語だった気がする,
Morpheme,249#00:24:57#0,それが,
Morpheme,249#00:24:58#0,しっぽ,
Morpheme,249#00:24:59#0,あ違う違う違う,
Morpheme,249#00:25:00#0,えっと,
Morpheme,249#00:25:01#0,わけわかんないになってる,
Morpheme,249#00:25:04#0,頭おかしくなった,
Morpheme,249#00:25:05#0,まあまあいいんですよ,
Morpheme,249#00:25:06#0,まあまあいいか,
Morpheme,249#00:25:07#0,はいはい,
Morpheme,249#00:25:08#0,まああの該当の回をね見てみんな覚えてなければみなさん見てください,
Morpheme,249#00:25:13#0,はい,
Morpheme,249#00:25:14#0,えーだからまあこれは結局なんか鍋とこの水地場と,
Morpheme,249#00:25:20#0,な何かわからん,
Morpheme,249#00:25:22#0,えー,
Morpheme,249#00:25:23#0,何かわからん,
Morpheme,249#00:25:24#0,何かわからん,
Morpheme,249#00:25:25#0,と羽ペンに共通するもの,
Morpheme,249#00:25:28#0,はい,
Morpheme,249#00:25:29#0,はあ,
Morpheme,249#00:25:30#0,うん,
Morpheme,249#00:25:31#0,そんなものないだろ,
Morpheme,249#00:25:32#0,ペンはあ思い出したペンは語源的に尖っているですよね多分ね,
Morpheme,249#00:25:36#0,だからもしかしたら尖っているは共通してないか,
Morpheme,249#00:25:40#0,かまど尖ってないもんね,
Morpheme,249#00:25:42#0,そうだね,
Morpheme,249#00:25:43#0,まったくね,
Morpheme,249#00:25:44#0,あとなんで語源からアプローチしてるのか,
Morpheme,249#00:25:46#0,英語じゃないよこれ,
Morpheme,249#00:25:48#0,一の言語だから,
Morpheme,249#00:25:49#0,そうですね,
Morpheme,249#00:25:50#0,それでアプローチしても無理ない,
Morpheme,249#00:25:51#0,失礼しました,
Morpheme,249#00:25:52#0,本がいっぱいあるなここ,
Morpheme,249#00:25:54#0,あこれ本じゃない,
Morpheme,249#00:25:55#0,またまた出てきてるこのビーオーみたいなやつ,
Morpheme,249#00:25:58#0,ちょっと,
Morpheme,249#00:25:59#0,ビーオーみたいなやつ出てきてるよ,
Morpheme,249#00:26:00#0,ちょっときついよそれは,
Morpheme,249#00:26:03#0,でこれ瓶だね容器とかやっぱり,
Morpheme,249#00:26:05#0,赤の容器さんあもう完璧じゃん,
Morpheme,249#00:26:07#0,完璧だ,
Morpheme,249#00:26:08#0,容器も良さそうだなもう,
Morpheme,249#00:26:09#0,うんそうだね,
Morpheme,249#00:26:10#0,結構こいついろんなやつに使えるんですね,
Morpheme,249#00:26:12#0,花瓶とかにも使ってもいいしもね,
Morpheme,249#00:26:14#0,そうだね,
Morpheme,249#00:26:15#0,で青の容器に,
Morpheme,249#00:26:16#0,青のもいいねじゃあね,
Morpheme,249#00:26:18#0,青のもじゃあもういかろう,
Morpheme,249#00:26:20#0,いいよ歴史今埋まってはきてるよ,
Morpheme,249#00:26:22#0,なんかね順調な感じがするけど,
Morpheme,249#00:26:24#0,なんかさ分かりやすい段は今分かったんだけどさ,
Morpheme,249#00:26:26#0,そうだね,
Morpheme,249#00:26:27#0,すごい確信に迫れてない感じがすごいんだよな,
Morpheme,249#00:26:29#0,そうだねおはようございますみたいなやつが,
Morpheme,249#00:26:31#0,また出てきたビーオー,
Morpheme,249#00:26:33#0,またビーオー,
Morpheme,249#00:26:34#0,このビーオーなんなんだろうな,
Morpheme,249#00:26:35#0,ビーオーおはようございます,
Morpheme,249#00:26:37#0,音が3台謎ですねこれ,
Morpheme,249#00:26:38#0,謎ですね,
Morpheme,249#00:26:39#0,青い炎が出てる,
Morpheme,249#00:26:42#0,ビーオーだ,
Morpheme,249#00:26:43#0,えマジビーオーじゃん全部,
Morpheme,249#00:26:45#0,全部の物ビーオーじゃん,
Morpheme,249#00:26:47#0,やっぱあれかこいつ,
Morpheme,249#00:26:48#0,ちょっと抽象的な意味の単語かな,
Morpheme,249#00:26:50#0,かな多分そうでしょうね,
Morpheme,249#00:26:51#0,全部ビーオーなんだよな,
Morpheme,249#00:26:52#0,容器雑だなこれ,
Morpheme,249#00:26:54#0,それは容器か,
Morpheme,249#00:26:56#0,この朝袋みたいなやつ見て容器っていうのは雑だな,
Morpheme,249#00:26:58#0,それは,
Morpheme,249#00:26:59#0,何らかのメニュー建物,
Morpheme,249#00:27:01#0,ははははは,
Morpheme,249#00:27:03#0,絶対違うって,
Morpheme,249#00:27:06#0,何らかのメニュー建物,
Morpheme,249#00:27:09#0,何それ,
Morpheme,249#00:27:11#0,どういうこと,
Morpheme,249#00:27:14#0,こんなトラブルが起きる,
Morpheme,249#00:27:16#0,こんなミラクル起きるんだ,
Morpheme,249#00:27:18#0,意味が分からない,
Morpheme,249#00:27:19#0,建物でもないし,
Morpheme,249#00:27:21#0,何らかのメニューでもないし,
Morpheme,249#00:27:23#0,せめてこの最後の単語とは全然違いますが,
Morpheme,249#00:27:26#0,だとしてほしいよね,
Morpheme,249#00:27:27#0,ははははは,
Morpheme,249#00:27:28#0,ではないです,
Morpheme,249#00:27:30#0,そんなわけないだろ,
Morpheme,249#00:27:32#0,え,
Morpheme,249#00:27:33#0,何,
Morpheme,249#00:27:34#0,これ謎解けるこれ,
Morpheme,249#00:27:35#0,すげー,
Morpheme,249#00:27:36#0,やばー,
Morpheme,249#00:27:37#0,何かわからないもの持ってた時にさ,
Morpheme,249#00:27:38#0,これですか,
Morpheme,249#00:27:39#0,何らかのメニューあるいは建物ではないです,
Morpheme,249#00:27:43#0,いうヒント与えられることないから,
Morpheme,249#00:27:45#0,意味あること言ってんだろうな,
Morpheme,249#00:27:47#0,どんな会話よってなるよね,
Morpheme,249#00:27:48#0,この長いやつ最後の一文は,
Morpheme,249#00:27:50#0,これ何,
Morpheme,249#00:27:51#0,あ,
Morpheme,249#00:27:52#0,本に使ってたやつと,
Morpheme,249#00:27:55#0,ビーオーマトリム使ってるじゃん,
Morpheme,249#00:27:56#0,だから巨大ビーカーみたいな,
Morpheme,249#00:27:58#0,てかめちゃくちゃ出てるじゃん,
Morpheme,249#00:27:59#0,てかちょっと待ってこの,
Morpheme,249#00:28:01#0,巨大フラスコみたいなやつと,
Morpheme,249#00:28:03#0,これと全く一緒だね,
Morpheme,249#00:28:05#0,え,
Morpheme,249#00:28:06#0,ビーを,
Morpheme,249#00:28:07#0,でもあれも確かに小さいフラスコだ,
Morpheme,249#00:28:09#0,よく見たら,
Morpheme,249#00:28:10#0,フラスコじゃない,
Morpheme,249#00:28:11#0,フラスコっていうかまあ試験官,
Morpheme,249#00:28:13#0,試験官ごめん,
Morpheme,249#00:28:14#0,試験官な気がするねこれは,
Morpheme,249#00:28:15#0,試験官なんだけど,
Morpheme,249#00:28:17#0,まあビーをする,
Morpheme,249#00:28:18#0,そのうちの一個の単語は,
Morpheme,249#00:28:20#0,めちゃくちゃいろんなところで使われてるの,
Morpheme,249#00:28:21#0,やばくないか,
Morpheme,249#00:28:22#0,やばい,
Morpheme,249#00:28:23#0,え,
Morpheme,249#00:28:24#0,えむず,
Morpheme,249#00:28:25#0,これあれかね,
Morpheme,249#00:28:26#0,見てる人はさ,
Morpheme,249#00:28:27#0,志村後ろ後ろみたいな,
Morpheme,249#00:28:29#0,何でこれ気づかないのみたいな,
Morpheme,249#00:28:31#0,気づいてるかもしれないですね,
Morpheme,249#00:28:32#0,えこの本が謎じゃない,
Morpheme,249#00:28:34#0,本に,
Morpheme,249#00:28:35#0,なんかフラスコと試験官は共通点いっぱいあるじゃん,
Morpheme,249#00:28:37#0,うん,
Morpheme,249#00:28:38#0,本にも使うのこれ,
Morpheme,249#00:28:39#0,だからこの本に書かれているのが,
Morpheme,249#00:28:41#0,そういう何か分からんけど,
Morpheme,249#00:28:42#0,あー,
Morpheme,249#00:28:43#0,化合物みたいなの作る,
Morpheme,249#00:28:44#0,あーなるほど,
Morpheme,249#00:28:45#0,メモなのかな,
Morpheme,249#00:28:46#0,冴えてる,
Morpheme,249#00:28:47#0,じゃあ実験じゃないこれ,
Morpheme,249#00:28:48#0,実験に一応全部関係あるんじゃない,
Morpheme,249#00:28:50#0,あー,
Morpheme,249#00:28:51#0,なるほど,
Morpheme,249#00:28:52#0,実験に関係あるのでは,
Morpheme,249#00:28:54#0,ちょっとこれ何これ,
Morpheme,249#00:28:56#0,この,
Morpheme,249#00:28:57#0,そのさ,
Morpheme,249#00:28:58#0,あ間違った,
Morpheme,249#00:28:59#0,えーどこだっけ,
Morpheme,249#00:29:00#0,さっきの,
Morpheme,249#00:29:01#0,それ,
Morpheme,249#00:29:02#0,これ何,
Morpheme,249#00:29:03#0,んこれ,
Morpheme,249#00:29:04#0,ヤシの木の逆側みたいなやつ,
Morpheme,249#00:29:06#0,骨じゃないこれ,
Morpheme,249#00:29:07#0,あ骨かこれ,
Morpheme,249#00:29:08#0,骨,
Morpheme,249#00:29:09#0,骨だろうなと思った,
Morpheme,249#00:29:10#0,はいはいなるほど,
Morpheme,249#00:29:11#0,だから何らかのメニュー建物実験,
Morpheme,249#00:29:14#0,なるほど,
Morpheme,249#00:29:15#0,骨かつ何らかのメニュー,
Morpheme,249#00:29:17#0,あー間違えた,
Morpheme,249#00:29:18#0,何も分からんな,
Morpheme,249#00:29:19#0,分からんね,
Morpheme,249#00:29:20#0,何も分からんな,
Morpheme,249#00:29:21#0,てか怖この人,
Morpheme,249#00:29:22#0,この人家にこれあんの,
Morpheme,249#00:29:23#0,これ,
Morpheme,249#00:29:24#0,また美容だ,
Morpheme,249#00:29:25#0,あー,
Morpheme,249#00:29:26#0,また美容だ,
Morpheme,249#00:29:27#0,これ何調べました今,
Morpheme,249#00:29:28#0,えーと天秤,
Morpheme,249#00:29:29#0,右下の,
Morpheme,249#00:29:30#0,あーはいはいはい,
Morpheme,249#00:29:31#0,天秤が美容,
Morpheme,249#00:29:32#0,美容やばくない,
Morpheme,249#00:29:33#0,美容の,
Morpheme,249#00:29:34#0,美容登場頻度こんなやばかったっけ今までも,
Morpheme,249#00:29:37#0,今共通してるの無生物であることぐらいしかないよ,
Morpheme,249#00:29:39#0,そうね,
Morpheme,249#00:29:40#0,マジで,
Morpheme,249#00:29:41#0,あそうか美容あれか鍋か,
Morpheme,249#00:29:42#0,鍋,
Morpheme,249#00:29:43#0,鍋にも使われる,
Morpheme,249#00:29:44#0,えー,
Morpheme,249#00:29:45#0,し羽ペンにも使われて,
Morpheme,249#00:29:46#0,使われて,
Morpheme,249#00:29:47#0,え,
Morpheme,249#00:29:48#0,えー,
Morpheme,249#00:29:49#0,プラスコにも使われて,
Morpheme,249#00:29:50#0,試験管にも使われてたし,
Morpheme,249#00:29:51#0,試験管にも使われてたし,
Morpheme,249#00:29:52#0,本にも使われてたんだっけ,
Morpheme,249#00:29:53#0,本にも使われて,
Morpheme,249#00:29:54#0,本には使われてない,
Morpheme,249#00:29:55#0,本ではないか,
Morpheme,249#00:29:56#0,熱していそうだけどね羽ペン関係ないからね,
Morpheme,249#00:29:58#0,関係ないね,
Morpheme,249#00:29:59#0,天秤も美容だし,
Morpheme,249#00:30:00#0,えー,
Morpheme,249#00:30:01#0,美容解決しないと気持ち悪いな,
Morpheme,249#00:30:04#0,なんかねー,
Morpheme,249#00:30:05#0,今日の宿題そうしましょうよ,
Morpheme,249#00:30:07#0,美容か温か,
Morpheme,249#00:30:08#0,ありがとうございますのどれかを解決しましょう,
Morpheme,249#00:30:10#0,そうですね,
Morpheme,249#00:30:11#0,うん,
Morpheme,249#00:30:12#0,実験でも悪くないけどね,
Morpheme,249#00:30:14#0,うん,
Morpheme,249#00:30:15#0,実験メモった?,
Morpheme,249#00:30:16#0,あー実験メモっとく,
Morpheme,249#00:30:17#0,メモ,
Morpheme,249#00:30:18#0,まあそうか一応仮置きしとこうか,
Morpheme,249#00:30:20#0,うん,
Morpheme,249#00:30:21#0,二重はてなにしようか,
Morpheme,249#00:30:22#0,これだっけこれだよね,
Morpheme,249#00:30:24#0,そうですね,
Morpheme,249#00:30:25#0,美容じゃない方,
Morpheme,249#00:30:26#0,美容じゃない方が,
Morpheme,249#00:30:28#0,実験に関する本と実験器具,
Morpheme,249#00:30:31#0,そうだね,
Morpheme,249#00:30:32#0,何らかのメニュー建物実験,
Morpheme,249#00:30:34#0,うん,
Morpheme,249#00:30:35#0,美容実験,
Morpheme,249#00:30:36#0,まあよかろうとりあえず書いておこう,
Morpheme,249#00:30:38#0,そうだね,
Morpheme,249#00:30:39#0,えーちょっとこの人が気になってきたよなんか,
Morpheme,249#00:30:42#0,実験,
Morpheme,249#00:30:43#0,茜木にもね絶対何かありますよね影というか,
Morpheme,249#00:30:46#0,そうだけど明るくこの部屋入れて説明しますもんね一個一個,
Morpheme,249#00:30:50#0,そうだね,
Morpheme,249#00:30:51#0,俺の記憶を治す薬品とか作ってくれてないかなもしかしたら,
Morpheme,249#00:30:54#0,記憶を治す薬品絶対飲みたくないんだけど,
Morpheme,249#00:30:58#0,怖すぎない,
Morpheme,249#00:30:59#0,これさえ飲めばあなたの記憶が一発で治るわよっていう,
Morpheme,249#00:31:02#0,思い出して,
Morpheme,249#00:31:03#0,怖すぎない,
Morpheme,249#00:31:04#0,そうか怖いか,
Morpheme,249#00:31:06#0,ちょっと怖いな,
Morpheme,249#00:31:07#0,あのもうちょっと奥にさ日札本あったじゃん,
Morpheme,249#00:31:09#0,あれ調べれたよね確かね,
Morpheme,249#00:31:10#0,あのボイニッチシュコみたいなやつ,
Morpheme,249#00:31:12#0,じゃあ話しかけて,
Morpheme,249#00:31:14#0,違うわ,
Morpheme,249#00:31:15#0,お前に話しかけてんじゃないんだよ,
Morpheme,249#00:31:16#0,おいおいおい,
Morpheme,249#00:31:17#0,えてかさ人間みたいなの,
Morpheme,249#00:31:18#0,人間みたいのいるな,
Morpheme,249#00:31:19#0,あれ培養してない,
Morpheme,249#00:31:20#0,やば,
Morpheme,249#00:31:21#0,え怖い怖い怖い,
Morpheme,249#00:31:22#0,試験官BBみたいのいるじゃん,
Morpheme,249#00:31:23#0,怖い怖い,
Morpheme,249#00:31:24#0,え,
Morpheme,249#00:31:25#0,怖い何,
Morpheme,249#00:31:26#0,何しかも普通に説明してるし,
Morpheme,249#00:31:28#0,これはね試験官BBだよみたいな,
Morpheme,249#00:31:30#0,あれかねあの原数分裂してさ,
Morpheme,249#00:31:33#0,こう生物になる過程の途中の名前でかっこいい名前のやついるじゃん,
Morpheme,249#00:31:37#0,あーわからん,
Morpheme,249#00:31:39#0,わー思い出せねえ生物の教科書欲しい,
Morpheme,249#00:31:42#0,なんかでもねあのそういう感じがするというか,
Morpheme,249#00:31:46#0,ちょっと魚みたいなさ見た目になってたじゃん,
Morpheme,249#00:31:48#0,あーわかるわかるわかるわかる,
Morpheme,249#00:31:50#0,あれだよな,
Morpheme,249#00:31:51#0,発生段階に進化の歴史が詰まってるんじゃないかみたいな説あるよね,
Morpheme,249#00:31:55#0,あーそれに,
Morpheme,249#00:31:56#0,うん,
Morpheme,249#00:31:57#0,えっとだから人類って元々魚だったじゃないですか,
Morpheme,249#00:31:59#0,はいはいはい,
Morpheme,249#00:32:00#0,魚類だったのがなんか蜂類とか経由して,
Morpheme,249#00:32:02#0,うん,
Morpheme,249#00:32:03#0,鳥類とかになったのかわからんけど,
Morpheme,249#00:32:05#0,最終的に哺乳類になりましたよっていう歴史が,
Morpheme,249#00:32:08#0,大治観察しておく,
Morpheme,249#00:32:10#0,大治以前の肺の発達段階とかを見てると,
Morpheme,249#00:32:14#0,進化の歴史がそこに詰まってるんじゃないかみたいな説が多分あって,
Morpheme,249#00:32:18#0,へーあそうなんだ,
Morpheme,249#00:32:19#0,そうそれの本読んだ時に出てきた気がするこの魚っぽいフォルム,
Morpheme,249#00:32:22#0,かっこいい名前だったよね確かに,
Morpheme,249#00:32:24#0,なんとかタイみたいなやつなんかあった気がする,
Morpheme,249#00:32:25#0,そうそうそうそう,
Morpheme,249#00:32:26#0,気がする,
Morpheme,249#00:32:27#0,あー,
Morpheme,249#00:32:28#0,覚えてない,
Morpheme,249#00:32:29#0,調べて多分ねプリズム系妖精とプルテウス妖精っていう,
Morpheme,249#00:32:32#0,あーそれっぽいかっこいい言葉,
Morpheme,249#00:32:34#0,そう言葉があったんですけど形全然違いました,
Morpheme,249#00:32:36#0,あー別に人の形じゃなかった,
Morpheme,249#00:32:38#0,記憶がもうむちゃくちゃになってます,
Morpheme,249#00:32:40#0,これと似てなかった別に,
Morpheme,249#00:32:41#0,似てないっすね,
Morpheme,249#00:32:42#0,こいつと似てないんだ,
Morpheme,249#00:32:43#0,全く,
Morpheme,249#00:32:44#0,残念,
Morpheme,249#00:32:45#0,もうなんだったんだあの時間はっていう,
Morpheme,249#00:32:46#0,ちなみに僕が言ってたあの進化の歴史を範囲の発生を繰り返すんじゃないかみたいなやつは反復説,
Morpheme,249#00:32:52#0,へー聞いたことねーわ,
Morpheme,249#00:32:54#0,メッケルセールの法則と呼ばれたりする,
Morpheme,249#00:33:00#0,へー,
Morpheme,249#00:33:01#0,らしいヘッケルの反復説とも言う,
Morpheme,249#00:33:03#0,ヘッケルさんって人も唱えてるしメッケルさんセールさんも唱えている,
Morpheme,249#00:33:09#0,メッケルもヘッケルも唱えてるの,
Morpheme,249#00:33:11#0,メッケルもヘッケルも唱えてます,
Morpheme,249#00:33:13#0,でもメッケルヘッケルじゃなくて,
Morpheme,249#00:33:15#0,セールの法則,
Morpheme,249#00:33:17#0,難しい難しい覚えんの,
Morpheme,249#00:33:19#0,それ入れ替えられたら絶対成語問題気づかない,
Morpheme,249#00:33:22#0,ねーわけわかんなくなるやつ,
Morpheme,249#00:33:23#0,ipsになるやつですね,
Morpheme,249#00:33:25#0,でした,
Morpheme,249#00:33:27#0,お互い全然違ってたというかね,
Morpheme,249#00:33:29#0,何もかもむちゃくちゃでしたけども,
Morpheme,249#00:33:31#0,今何の話をしてたかっていうと,
Morpheme,249#00:33:33#0,この女性がね,
Morpheme,249#00:33:35#0,なんか試験官というか,
Morpheme,249#00:33:37#0,試験官ベイビーみたいなね,
Morpheme,249#00:33:38#0,ガラス瓶の中でホムンクルス作ってますね,
Morpheme,249#00:33:41#0,そうね,
Morpheme,249#00:33:42#0,当たり前なのに回答してるけど結構怖いよこの人,
Morpheme,249#00:33:45#0,それね私が今作ってるホムンクルスだよって,
Morpheme,249#00:33:47#0,回答してたのすげー怖いですね,
Morpheme,249#00:33:49#0,めちゃくちゃ怖いな,
Morpheme,249#00:33:50#0,あ短い単語ですね,
Morpheme,249#00:33:52#0,初出か,
Morpheme,249#00:33:54#0,わかんないなー,
Morpheme,249#00:33:57#0,えとその4つの試験官は?,
Morpheme,249#00:33:59#0,4つの何々とか言ってくれれば,
Morpheme,249#00:34:00#0,試験官が特定できない,
Morpheme,249#00:34:01#0,あー確かに,
Morpheme,249#00:34:02#0,4つの試験官,
Morpheme,249#00:34:04#0,試験官というかガラス瓶かな,
Morpheme,249#00:34:06#0,4ないかー,
Morpheme,249#00:34:07#0,4ないねー,
Morpheme,249#00:34:08#0,あでもこれさっきのやつと一緒じゃない?,
Morpheme,249#00:34:10#0,こいつの時に出てきたやつ,
Morpheme,249#00:34:12#0,これ一緒だ1個目と一緒だ,
Morpheme,249#00:34:13#0,冒頭一緒か,
Morpheme,249#00:34:15#0,これだからガラス瓶みたいな意味じゃない?,
Morpheme,249#00:34:17#0,多分,
Morpheme,249#00:34:19#0,これとこれ,
Morpheme,249#00:34:20#0,一緒だね,
Morpheme,249#00:34:21#0,えっとごめんなさい2番目の単語は一緒じゃない?,
Morpheme,249#00:34:23#0,2番目の単語も一緒だ,
Morpheme,249#00:34:24#0,えーじゃあもうわかんねーな,
Morpheme,249#00:34:25#0,特定できないね,
Morpheme,249#00:34:26#0,2番目の単語は出てきてますかね過去に,
Morpheme,249#00:34:28#0,調べてみようか,
Morpheme,249#00:34:29#0,なんか出てきてない予感するけど,
Morpheme,249#00:34:31#0,見覚えはあんまないっすね,
Morpheme,249#00:34:33#0,これね,
Morpheme,249#00:34:34#0,えー,
Morpheme,249#00:34:36#0,ほっ,
Morpheme,249#00:34:37#0,あ、でも,
Morpheme,249#00:34:39#0,なんか過去に1回,
Morpheme,249#00:34:40#0,時計,
Morpheme,249#00:34:41#0,時計出てきてる,
Morpheme,249#00:34:42#0,嘘だろ,
Morpheme,249#00:34:43#0,ガラス製?,
Morpheme,249#00:34:44#0,でも時計ってガラス製じゃないっけ,
Morpheme,249#00:34:46#0,ガラスに貼ってある可能性あるよね表面に,
Morpheme,249#00:34:49#0,それでいいのかなー,
Morpheme,249#00:34:51#0,それ置いて,
Morpheme,249#00:34:52#0,いやーもうこれあれでしょ,
Morpheme,249#00:34:53#0,2重?で付けといたらええやろ,
Morpheme,249#00:34:56#0,あ、違う違う書き込めねえよ,
Morpheme,249#00:34:58#0,ガラス関係ある?,
Morpheme,249#00:35:00#0,うーん,
Morpheme,249#00:35:01#0,それぐらいだね,
Morpheme,249#00:35:02#0,いや子供すごいなー,
Morpheme,249#00:35:04#0,やばいねこれ,
Morpheme,249#00:35:05#0,仮説がなんも進んでいかない,
Morpheme,249#00:35:08#0,ちっちゃい意味も調べられる,
Morpheme,249#00:35:10#0,あ、でも一緒だねこれ,
Morpheme,249#00:35:12#0,これとこれはほぼ一緒,
Morpheme,249#00:35:13#0,最後の単語だけ違うな,
Morpheme,249#00:35:15#0,大きい小さいとかね分かんないけど,
Morpheme,249#00:35:17#0,そういう,
Morpheme,249#00:35:18#0,あれ?大きい小さいあるのではこれ,
Morpheme,249#00:35:20#0,下手すると,
Morpheme,249#00:35:21#0,あ、今適当に言ったけどあるか,
Morpheme,249#00:35:22#0,あれそれ書質じゃなかったっけ,
Morpheme,249#00:35:23#0,書質かも,
Morpheme,249#00:35:24#0,書質だ,
Morpheme,249#00:35:25#0,書質で,
Morpheme,249#00:35:26#0,大きい小さいはもっとあってもよさそう,
Morpheme,249#00:35:28#0,そうだねもっと使っててもよさそうですね,
Morpheme,249#00:35:33#0,違う違う,
Morpheme,249#00:35:34#0,書質だね,
Morpheme,249#00:35:35#0,まあ一応書いとこうぜやっぱこれも,
Morpheme,249#00:35:36#0,そうだね,
Morpheme,249#00:35:37#0,サンプル1だから全然当てにならないけど,
Morpheme,249#00:35:39#0,うんうん,
Morpheme,249#00:35:40#0,まあ当てない,
Morpheme,249#00:35:41#0,横のやつも大きいにしときますか,
Morpheme,249#00:35:42#0,しときましょう,
Morpheme,249#00:35:43#0,横のやつだっけこれ,
Morpheme,249#00:35:44#0,横だった気がする,
Morpheme,249#00:35:45#0,一個右じゃない,
Morpheme,249#00:35:46#0,そうだね,
Morpheme,249#00:35:49#0,まあ可能性としてね,
Morpheme,249#00:35:50#0,やっぱなんも書いてないよりは書いてない,
Morpheme,249#00:35:51#0,そうですねそうですね,
Morpheme,249#00:35:52#0,でもその結果ね,
Morpheme,249#00:35:53#0,建物何かしらのメニューが出てますからね,
Morpheme,249#00:35:57#0,何らかのメニュー建物実験,
Morpheme,249#00:36:00#0,すごいなこれ,
Morpheme,249#00:36:02#0,で骨でしょそれ指してんの,
Morpheme,249#00:36:04#0,うん,
Morpheme,249#00:36:05#0,怖っ,
Morpheme,249#00:36:06#0,大パニックですね,
Morpheme,249#00:36:07#0,上の植物みたいなやつ調べてみてほしいっす棚の上に載ってる,
Morpheme,249#00:36:10#0,上の植物みたいなやつ,
Morpheme,249#00:36:12#0,はいそのトウモロコシとかみたいな,
Morpheme,249#00:36:14#0,何らかのメニュー花実験,
Morpheme,249#00:36:17#0,何らかのメニューあれだよね,
Morpheme,249#00:36:19#0,昨日の夜作った飯ですよね,
Morpheme,249#00:36:21#0,そうですあれ飯じゃなかった可能性あるな,
Morpheme,249#00:36:24#0,ああ薬品というかなんかそういう,
Morpheme,249#00:36:26#0,なんかねそう可能性あるね,
Morpheme,249#00:36:28#0,飯彼女に食べさせてると思ってたら,
Morpheme,249#00:36:30#0,20まるっての正解の物質ができましたみたいな,
Morpheme,249#00:36:33#0,薬ができましたみたいなことあったかもしれない,
Morpheme,249#00:36:34#0,そんな怖い話これ,
Morpheme,249#00:36:36#0,可能性あるよ,
Morpheme,249#00:36:37#0,え,
Morpheme,249#00:36:38#0,実験この部屋にあるものは全部実験に関係ある,
Morpheme,249#00:36:42#0,なんか実験を外してなさそうな感じもしますけどね,
Morpheme,249#00:36:45#0,そうだね,
Morpheme,249#00:36:46#0,調べられるもんな一通り調べた感じ,
Morpheme,249#00:36:50#0,この写真がまだ,
Morpheme,249#00:36:51#0,おでもやっぱ絵写真が入ってる,
Morpheme,249#00:36:53#0,え何この絵,
Morpheme,249#00:36:55#0,え,
Morpheme,249#00:36:56#0,なんかナスカの地上の絵描みたいな,
