Type,Id,Token,Speaker
Morpheme,196#00:11:24#0,4は能気が出現したら世界が始まる 創世記ですね,
Morpheme,196#00:11:30#0,んかこれはみんなに共通 しそうな気がしますね,
Morpheme,196#00:11:32#0,がするねいろんなところ である気がしますこれ,
Morpheme,196#00:11:36#0,そんなわけで10月から真面目にやっと 作り始めるわけですよね,
Morpheme,196#00:11:41#0,今のところ完成は3%ぐらいかな ちょっとテストで勉強しながら,
Morpheme,196#00:11:45#0,作ってる骨組みみたいな勉強と 一緒に書いてる部分しかできて,
Morpheme,196#00:11:49#0,ないんで3%とか5%ぐらい,
Morpheme,196#00:11:51#0, ここで素人の目測はですねインプット,
Morpheme,196#00:11:54#0,完璧にしたんだからあとはそれで 手動かしたらさらっとできちゃう,
Morpheme,196#00:11:57#0,でしょうかやっぱ素人の,
Morpheme,196#00:11:58#0,いはい前回の復習をしておきます,
Morpheme,196#00:12:01#0,ごい 樋口 便利な法則がありましたね,
Morpheme,196#00:12:04#0,90対90の法則があってですね90%やったら90%時間使うし残り10%,
Morpheme,196#00:12:10#0,に90%の時間をまた使うのでそんな 感じでした今回は,
Morpheme,196#00:12:14#0,ゆるゆるの法則ええかって,
Morpheme,196#00:12:18#0,うなんでねこれ途方もなく 間違っているって我々よく言ってる,
Morpheme,196#00:12:23#0,じゃないですかゆる言語学ラジオ で,
Morpheme,196#00:12:24#0,の見通しは途方もなく間違って いるんですね,
Morpheme,196#00:12:26#0,いたオックスフォードの変算 ねオックスフォード英語大辞典,
Morpheme,196#00:12:29#0,の変算でこれね徒歩待ちは結構 宿命付けられてるなっていうの,
Morpheme,196#00:12:33#0,があってこれねいつかゆるコンピュータ 学ラジオでやりたくて今勉強中,
Morpheme,196#00:12:36#0,なんですけどソフトウェア見積り っていう学問ジャンルがあるん,
Morpheme,196#00:12:40#0,ですねどんぐらい作るのにどれ ぐらい時間かかるか,
Morpheme,196#00:12:43#0,れ学問になってるのか,
Morpheme,196#00:12:44#0,れ学問っていうかコンピュータ サイエンスの1ジャンルソフトウェア,
Morpheme,196#00:12:47#0,エンジニアリングの1ジャンルで いかにして見積りをやるべきか,
Morpheme,196#00:12:50#0,えそんなあんだ,
Morpheme,196#00:12:52#0,れあります,
Morpheme,196#00:12:53#0,白そう,
Morpheme,196#00:12:54#0,イエンスとして見積り を扱うっていう捉え方があります,
Morpheme,196#00:12:59#0,これめっちゃ面白いなと思って いつかやろうと思って今結構,
Morpheme,196#00:13:01#0,何冊か本読んでるんですけどその 中で結構古典というか20年くらい,
Morpheme,196#00:13:06#0,前に書かれた有名な本でソフトウェア 見積り人欲の暗黙地を解き明かす,
Morpheme,196#00:13:12#0,っていう本があるんですね,
Morpheme,196#00:13:13#0,欲ねはいはい,
Morpheme,196#00:13:15#0,れねめちゃめちゃ読んで たら面白くて結構分厚い本なんですけど,
Morpheme,196#00:13:21#0,ずっとこれが書いてあってこれ っていうのはつまり,
Morpheme,196#00:13:26#0,0対90の合則,
Morpheme,196#00:13:27#0,んな間違うんだっていう みんな間違うんだみんな楽観的な,
Morpheme,196#00:13:34#0,見積りを出すようにインセンティブ がなっているとインセンティブ,
Morpheme,196#00:13:38#0,もなってるし人間というものの 認知もそうなっているから全員,
Morpheme,196#00:13:42#0,が全パーツで楽観的な見積りを 出しまくった結果プロジェクト,
Morpheme,196#00:13:46#0,全体としての見積りはともなく 間違うっていう話が全部の章に,
Morpheme,196#00:13:50#0,書いてあります,
Morpheme,196#00:13:51#0,動経済学もそういう本なかった っけなぜ人は先延ばしにしてしまう,
Morpheme,196#00:14:01#0,かなって本ありますよね読んでないけど あれも近そうで,
Morpheme,196#00:14:05#0,ょっと近いかもしれない,
Morpheme,196#00:14:06#0,ぜ人は約束の時間に遅れる のかっていう本も公文写真書から,
Morpheme,196#00:14:09#0,出ててこれはね多分行動経済学 じゃない気もしますけど心理学,
Morpheme,196#00:14:12#0,とかかもしれないですけどそういう のね読んでみたいんですよね見積り,
Morpheme,196#00:14:15#0,いつも間違えてるから自分も,
Morpheme,196#00:14:17#0,うですね僕はねこのソフトウェア 見積りを読んで思ったのはしょう,
Morpheme,196#00:14:22#0,がねえなこれしょうがねえなって 思いましたねすごく,
Morpheme,196#00:14:26#0,もねそれ読んでない僕から するとしょうがなくないからこれから,
Morpheme,196#00:14:29#0,も過酷に締め切りを与えていかない といけないですね,
Morpheme,196#00:14:33#0,うだねちなみにこの本で 書いたって面白いなと思ったのは,
Morpheme,196#00:14:35#0,ほとんどの人の90%大丈夫という 見積りは実際には30%大丈夫でいい,
Morpheme,196#00:14:43#0,話だな,
Morpheme,196#00:14:44#0,言出ましたね,
Morpheme,196#00:14:45#0,れめっちゃ面白かったですね これもねちゃんと論文を大量に,
Morpheme,196#00:14:47#0,引用しながらこういう話が出て くるんで,
Morpheme,196#00:14:49#0,文を引用した結果90%大丈夫 は30%大丈夫になるんです,
Morpheme,196#00:14:53#0,うこれすごいちゃんとア ガネミックな研究がこういうの,
Morpheme,196#00:14:56#0,がいっぱい出てきてますねこの 本ね骨太本で怒涛のごとく論文,
Morpheme,196#00:15:00#0,が出てくるんでおすすめですよ ソフトウェア見積り人欠の暗黙,
Morpheme,196#00:15:05#0,値を解き明かす,
Morpheme,196#00:15:06#0,っとねこの番組をご覧になっている 方の中でエンジニアの方とか多,
Morpheme,196#00:15:10#0,でしょうから見積り間違えてる 方はぜひ読んでいただきたいですね,
Morpheme,196#00:15:13#0,うだしこれ非エンジニア でもギリ読めるかなっていうところ,
Morpheme,196#00:15:17#0,行動の行数がどうたらこうたら みたいなところはつまんないんですけど,
Morpheme,196#00:15:20#0,それ以外の部分は結構面白いです 組織の中でどうやって間違って,
Morpheme,196#00:15:24#0,いくかみたいな マネージャーは客観的にチーム,
Morpheme,196#00:15:27#0,の能力を見積もって上司に持って いくんですようちのエンジニア,
Morpheme,196#00:15:30#0,の能力は半分くらいちょうど下 から数えた時半分くらいなんで,
Morpheme,196#00:15:35#0,これくらいの見積りになるはず ですって根拠のある算定をしたら,
Morpheme,196#00:15:39#0,社長がいや優勝のやつ取ってる けどねみたいな,
Morpheme,196#00:15:42#0,うちのエンジニア平均マジで優勝 のやつ取ってるえもっといけない,
Morpheme,196#00:15:47#0,って言われてマネージャーがそう ですね言われてみると上位4分の,
Morpheme,196#00:15:50#0,1くらいかなじゃあこんぐらいに いきますねって言って間違って,
Morpheme,196#00:15:55#0,いくよねみたいな話とか,
Morpheme,196#00:15:56#0,後でえそんな聞いてないよ みんな,
Morpheme,196#00:15:58#0,なってていけなみたいな感じで 樋口 そうみたいな話がいっぱい,
Morpheme,196#00:16:02#0,出てくるこれ非エンジニアでも ギリ読める,
Morpheme,196#00:16:04#0,あ面白いですね,
Morpheme,196#00:16:05#0,白いですこのほうはみたいな 感じなんで結局今何が言いたかった,
Morpheme,196#00:16:10#0,かというと10月から始まってまあ 1ヶ月あったらいけるやろは徒歩,
Morpheme,196#00:16:15#0,待ちでした,
Morpheme,196#00:16:16#0,い,
Morpheme,196#00:16:17#0,歩待ちでした,
Morpheme,196#00:16:18#0,い,
Morpheme,196#00:16:19#0,んでまずこちらをちょっと ご覧いただきたいんですけど例えば,
Morpheme,196#00:16:21#0,ですねこれ開発日誌僕がつけてる 開発日誌実際にスマホでつけてる,
Morpheme,196#00:16:26#0,やつ見ていただきたいんですけど これがね7月分なんですよちょっと,
Morpheme,196#00:16:31#0,読まなくていいんでざーっとスクロール してもらっていいですか下まで,
Morpheme,196#00:16:34#0,これ7月分ね,
Morpheme,196#00:16:35#0,あすごい喋り口調でめちゃ めちゃ,
Morpheme,196#00:16:39#0,うそう思ったこと全部メモ しとこうって感じ,
Morpheme,196#00:16:43#0,れが7月,
Morpheme,196#00:16:44#0,んみたいな感じなんですよ,
Morpheme,196#00:16:46#0,んあれ無限スクロール があったこれで終わりかストップ,
Morpheme,196#00:16:50#0,わりですねで今見てもらった の1ヶ月分ね7月分の開発日誌,
Morpheme,196#00:16:56#0,あまあありましたね,
Morpheme,196#00:16:57#0,こそこいろんなこと書いてる じゃないですか勉強してるこれ,
Morpheme,196#00:16:59#0,も勉強したログとちょっと実験 してみたことが書いてあるんですね,
Morpheme,196#00:17:04#0,次お見せするのこれですね同じ 要領でこれもちょっと見てほしい,
Morpheme,196#00:17:09#0,んですけどちょっと下までざーっと 言ってもらっていいですか,
Morpheme,196#00:17:11#0,いなんか感情的な言葉が増 えてる,
Morpheme,196#00:17:16#0,れもあるかも確かに感情 的な言葉がちょっと多いかもしれない,
Morpheme,196#00:17:22#0,ぶんびっくりマークが有意 に増えてるしなんかああなるほど,
Morpheme,196#00:17:28#0,るほどとか書いてるし中 中,
Morpheme,196#00:17:31#0,ったねーとか書いてる全然 終わんない,
Morpheme,196#00:17:34#0,れ全然終わんないでしょ それ,
Morpheme,196#00:17:39#0,とねちゃんとねインテンド してある,
Morpheme,196#00:17:41#0,ンデントね,
Morpheme,196#00:17:42#0,ンデント,
Morpheme,196#00:17:43#0,ンデントの実際現,
Morpheme,196#00:17:44#0,ンデントはね終わった終わった 長,
Morpheme,196#00:17:46#0,いでしょこれさっきのどん ぐらい7月に比べてどんぐらいある,
Morpheme,196#00:17:50#0,うですかこれ5倍ぐらいない,
Morpheme,196#00:17:52#0,倍ぐらい多分あると思う タイトルちょっと見てほしいんですけど,
Morpheme,196#00:17:55#0,今タイトル見せずに渡したんですけど タイトル何て書いてあるんですか,
Morpheme,196#00:17:58#0,1月13日,
Morpheme,196#00:18:00#0,っき最初見せたの7月分 なんですよ,
Morpheme,196#00:18:02#0,ーえこれ1日でこんな書いてある,
Morpheme,196#00:18:07#0,う7月の5倍の量日誌1日 でつけてるんですよ11月13日,
Morpheme,196#00:18:11#0,ー怖いしかもめっちゃ切れてる し,
Morpheme,196#00:18:15#0,なみに11月13日予定リリース 日11月14日の前日ですね,
Morpheme,196#00:18:20#0,ー,
Morpheme,196#00:18:21#0,定リリース日の前日そう なってる,
Morpheme,196#00:18:24#0,れでよし終わりって書いて あるところからめちゃめちゃまだ,
Morpheme,196#00:18:27#0,あるし,
Morpheme,196#00:18:28#0,し終わりって上の方に書いて ある全く終わってないですよその,
Morpheme,196#00:18:33#0,よし終わりのとこ,
Morpheme,196#00:18:34#0,ーこうやってあれですよね だって音声入力とかじゃなくて,
Morpheme,196#00:18:37#0,う普通に書いてる,
Morpheme,196#00:18:38#0,りながら自分で言ってるん ですね,
Morpheme,196#00:18:39#0,りながら書いてる,
Morpheme,196#00:18:40#0,ーすごい手間じゃないですか これ,
Morpheme,196#00:18:42#0,やでもこれやったほうが やっぱいいんで勉強になるという,
Morpheme,196#00:18:45#0,か,
Morpheme,196#00:18:46#0,れ前日か,
Morpheme,196#00:18:47#0,に残るこれ前日これ前日,
Morpheme,196#00:18:48#0,日ってちなみに何時まで やってたとか,
Morpheme,196#00:18:51#0,から前日は多分朝5時とか に起きて普通に明け方4時とかまで,
Morpheme,196#00:18:56#0,書いてるんじゃないですか,
Morpheme,196#00:18:58#0,3,
Morpheme,196#00:18:59#0,3途中だから30分くらい仮眠 してるから,
Morpheme,196#00:19:01#0,人ブラック企業,
Morpheme,196#00:19:04#0,人ブラック企業ローキホー 完全アウト,
Morpheme,196#00:19:07#0,バい,
Morpheme,196#00:19:08#0,なみに11月13日だけじゃない ですからねこの直前3日くらい同じ,
Morpheme,196#00:19:12#0,ような感じでやってた,
Morpheme,196#00:19:13#0,ってたよねなんか徹夜,
Morpheme,196#00:19:14#0,とね寝ないでやったかも まあもうちょい寝てるからその前日,
Morpheme,196#00:19:18#0,とかは,
Morpheme,196#00:19:19#0,うちょいってどれくらい,
Morpheme,196#00:19:20#0,語がね3時間くらい,
Morpheme,196#00:19:22#0,当にありがとう立派なサイト 作ってくれてありがとう,
Morpheme,196#00:19:29#0,がうぶんつがーとかやってる 事悪いんだけど,
Morpheme,196#00:19:32#0,ればヤバ,
Morpheme,196#00:19:34#0,ぶんつのリアクトル構成 こうなってんだそんなこと考えてる,
Morpheme,196#00:19:37#0,場合じゃねえよ,
Morpheme,196#00:19:38#0,し11月13日の自分が一度 だけ7月の自分に会えるとしたら,
Morpheme,196#00:19:42#0,どうしますか,
Morpheme,196#00:19:43#0,の開発日誌を見せます,
Morpheme,196#00:19:45#0,開発日誌を肉筆のやつを 見てもらったんですけど,
Morpheme,196#00:19:51#0,れもあるあるですね,
Morpheme,196#00:19:55#0,農機が近くなればなるほど開発 量はうなぎ登りに増えていき,
Morpheme,196#00:20:01#0,かつ開発日誌にエモーショナル な言葉が増える,
Morpheme,196#00:20:04#0,ーってかね,
Morpheme,196#00:20:06#0,かったーもうこれでいい やしょうがねえ時間がねえ,
Morpheme,196#00:20:11#0,いてますねあと僕好きな のは前ゆる言語グラジオでも話,
Morpheme,196#00:20:16#0,したと思うんですけど数学者ガロア ガロアって血統で死んだんですけど,
Morpheme,196#00:20:19#0,血統で死ぬ直前に軍論のアイディア 今自分の頭にある軍論のアイディア,
Morpheme,196#00:20:24#0,を手帳に書き出してから死なな けばいけないので徹夜して書いて,
Morpheme,196#00:20:27#0,血統に行ったんですよねその殴り 書きの手帳の端っこにあまりにも,
Morpheme,196#00:20:32#0,時間がないって悲痛な殴り書き をしててこれかっこいいなと思,
Morpheme,196#00:20:37#0,って,
Morpheme,196#00:20:38#0,さか真似しようとしてない ですね,
Morpheme,196#00:20:39#0,も開発日誌書けながらこ この仕様本当はこうじゃない方が,
Morpheme,196#00:20:43#0,いいんだけどあまりにも時間がない よく書いてますこれ,
Morpheme,196#00:20:48#0,ょっと腹立つ自信ですね,
Morpheme,196#00:20:52#0,ょっと自分をガロアに重ね 合わせるヒロイックな気持ちじゃない,
Morpheme,196#00:20:55#0,ですやってられないです,
Morpheme,196#00:20:56#0,あ好きに人に見せるもの などないですかね,
Morpheme,196#00:20:59#0,うそうどうせ自分用に書 いてるんでね,
Morpheme,196#00:21:00#0,もさ睡眠時間削って日誌 書いてるんですねそれすごい不思議,
Morpheme,196#00:21:07#0,で,
Morpheme,196#00:21:08#0,うだね,
Morpheme,196#00:21:09#0,睡眠絶対優先させたく なっちゃう気がするんですけど,
Morpheme,196#00:21:10#0,30分しか寝れないけどその代わり 日誌は書くわけでしょすごい精神,
Morpheme,196#00:21:15#0,じゃないですか,
Morpheme,196#00:21:16#0,誌はあれなんですよまとめ って書いてるわけじゃなくて問題,
Morpheme,196#00:21:21#0,が発生するのとリアルタイムで 転記してるんですよだからこれは,
Morpheme,196#00:21:24#0,思考も兼ねていてだからなんちゃ らエラーっていう謎のエラーメッセージ,
Morpheme,196#00:21:31#0,が出たときはそれをコピペして 日誌にペーストしながらこれって,
Morpheme,196#00:21:35#0,何何ってことかなでもなんとか なんとかって書いてあったよな,
Morpheme,196#00:21:39#0,ってことは多分こっち側の問題 じゃなくてクライアントサイド,
Morpheme,196#00:21:42#0,の問題なんだよなとかっていう 思考をそのまま書き出してるだけ,
Morpheme,196#00:21:45#0,です考えてるのとあんま変わってない 時間的には,
Morpheme,196#00:21:48#0,るほどねそれ面白いですね 書きながら考えてんのか,
Morpheme,196#00:21:51#0,うですそうです,
Morpheme,196#00:21:52#0,はもう全部終わった後に メモとし残し,
Morpheme,196#00:21:54#0,うそれは絶対めんどくさいん でやらないですね,
Morpheme,196#00:21:56#0,うか鳳山さんのpcなんか モニター2個くらいありました,
Morpheme,196#00:22:00#0,うデュアルディスプレイ して当然常にエディターは出し,
Morpheme,196#00:22:03#0,っぱなしにしてメモしながらやって ます,
Morpheme,196#00:22:05#0,あなるほどね,
Morpheme,196#00:22:06#0,うそうみたいなことを やりながらもう過強に入っている,
Morpheme,196#00:22:11#0,んですけど開発はそんな悲痛な 叫びをあまりにも時間がないって,
Morpheme,196#00:22:16#0,書きながら,
Morpheme,196#00:22:17#0,ロア開発をしてましたね,
Morpheme,196#00:22:18#0,ロア開発をしてるんですけど こういうところで出てくるまた,
Morpheme,196#00:22:22#0,もう一個あるあるが全然開発と 関係ない外部要因でパニックになる,
Morpheme,196#00:22:27#0,ってとこがあってこれは直前手前 2週間くらいの段階でだいぶ慌て,
Morpheme,196#00:22:33#0,てる時に慌わした要素の一つなんですけど,
Morpheme,196#00:22:36#0,0月下旬くらいですか,
Morpheme,196#00:22:37#0,0月下旬くらいかなストライプ 外部決済サービスですねこれクレジット,
Morpheme,196#00:22:41#0,カード入力したら決済してくれる 会社ストライプのアカウントが,
Morpheme,196#00:22:46#0,僕普通にストライプ使おうと思 ってたんですけど俺のアカウント,
Morpheme,196#00:22:50#0,なんか止められてねってことに気づ いてあれこれ何でだろうなと思,
Morpheme,196#00:22:54#0,って記憶を掘り返してみると2年前 に紐になりたい男性と紐を買いたい,
Morpheme,196#00:23:00#0,女性のためのマッチングサービス っていうのを作ったんですよこれ,
Morpheme,196#00:23:04#0,すげーバズったんですけどユーザー どんくらい集めたんだろう1万人,
Morpheme,196#00:23:07#0,くらい集まったんじゃないかな 樋口 結構いますね,
Morpheme,196#00:23:08#0,ん1週間とかでリリース 1週間とかで1万人くらい集まって,
Morpheme,196#00:23:12#0,めちゃめちゃウケたんですけど ウケちゃって悪目立ちしちゃった,
Morpheme,196#00:23:15#0,せいでストライプの人がそれに 使われてることに気づきまして,
Morpheme,196#00:23:21#0,なんかアダルトサイトじゃない これって言われてあれが良くなかった,
Morpheme,196#00:23:26#0,のかなマッチング項目の中に性行為 の頻度みたいなやつが入れてた,
Morpheme,196#00:23:31#0,のか良くなかったのかななんか わかんないですけど審査的にダメ,
Morpheme,196#00:23:35#0,だったらしくてアダルトに定食 するんでダメですって言って止め,
Morpheme,196#00:23:39#0,られたんですよ止められたんですけど 当時の僕はそんなにショックじゃ,
Morpheme,196#00:23:42#0,なくてなぜならあれリリースした 段階で結構満足してたからやべ,
Morpheme,196#00:23:47#0,止められちゃったストライプまあ いっかってなって結局あのサービス,
Morpheme,196#00:23:51#0,終了したんですけどその後すぐ だからまあ気にならなかったんです,
Morpheme,196#00:23:54#0,けど2年経って今急に思い出した わけですよそれをあれってなって,
Morpheme,196#00:24:01#0,これ使えるのやばくないってな ってちょっと使えないんだけど,
Morpheme,196#00:24:04#0,ってなって調べたらああそういうこと かってなって結局すげえ慌てて,
Morpheme,196#00:24:08#0,メールかけましたよねストライプ の人にこういうものなんですけれども,
Morpheme,196#00:24:12#0,2年くらい前にこういうものを作り ましてこういう理由で止められ,
Morpheme,196#00:24:15#0,ちゃって本当にその説は申し訳 ないでした本当もうやってない,
Morpheme,196#00:24:20#0,んだああいうこと本当にめっちゃ 健全に使えますんでちょっと復活,
Morpheme,196#00:24:24#0,させてもらえないですかねっていう メールを送りましたね,
Morpheme,196#00:24:26#0,いはいどうでした 樋口 ストライプさん神対応してくれて,
Morpheme,196#00:24:31#0,無事にじゃあ復活させますねって 言って結構必要事項とか一本送,
Morpheme,196#00:24:35#0,ったらすぐ対応してくれて復活 したんで無事使えました,
Morpheme,196#00:24:38#0,あよかったよかったですね 樋口 そうなんすよ,
Morpheme,196#00:24:40#0,うか私当時の自分そんなん 絶対思いもしないですもんねまた,
Morpheme,196#00:24:43#0,ストライプ使うかもみたいな 樋口 そうそうそうもう全然覚えて,
Morpheme,196#00:24:46#0,ない何も意識してなかったんで それ今回慌てましたねだいぶ,
Morpheme,196#00:24:49#0,や大変すぎる,
Morpheme,196#00:24:50#0,ていうこういうねこれは ねエンジニアあるあるっていう,
Morpheme,196#00:24:53#0,より個人開発者あるあるだと思うん ですけど開発と全く関係ない外部,
Morpheme,196#00:24:58#0,要員にめっちゃあわあわするっていう のすごいあるあるですこれ,
Morpheme,196#00:25:01#0,さまあそういうストライプ とかもそうだけどさその時期確か,
Morpheme,196#00:25:06#0,さめちゃくちゃこういろんな雑務 みたいな雑務っていうかさ対応,
Morpheme,196#00:25:10#0,しなきゃいけないことすごいたくさん 堀本さんのとこに集中してた気,
Morpheme,196#00:25:12#0,がする 樋口 一発発したんですよそうめっちゃ,
Morpheme,196#00:25:13#0,そうしちゃったあの時 深井 だからそれもあるよね,
Morpheme,196#00:25:15#0,うっすねだから全てがね 重なっててこの11月地獄でしたね,
Morpheme,196#00:25:18#0,中知瀬さんの地獄でしたわ 深井 重なりがちなんですかねやっぱり,
Morpheme,196#00:25:24#0,それはあるあるじゃないのかな 樋口 これ人生のあるある人生の,
Morpheme,196#00:25:29#0,あるあるだよね 深井 そうかエンジニアに限らない,
Morpheme,196#00:25:32#0,これ 樋口 うん全部のタスク集中しがち,
Morpheme,196#00:25:34#0,っていう 深井 僕もの他の予習してた時めちゃ,
Morpheme,196#00:25:37#0,くちゃ仕事が忙しくて全然台本 作れなくて前日多分徹夜したんですけど,
Morpheme,196#00:25:43#0,集中してたなあの時人生か 樋口 人生のあるある,
Morpheme,196#00:25:48#0,マーフィーの法則みたいなこと かもしんないですね,
Morpheme,196#00:25:50#0,あ引き寄せちゃうんだ 樋口 うん,
Morpheme,196#00:25:52#0,き寄せ違うマーフィーの 法則なんだっけあれか,
Morpheme,196#00:25:54#0,ーフィーの法則はね 深井 あの猫がちょっと待って皿が,
Morpheme,196#00:25:57#0,ーストが落ちる時に必ず バターの面が下にして落ちる,
Morpheme,196#00:26:01#0,だから要は悪い結果ばっかりみんな 覚えてるから毎回そうなってる,
Morpheme,196#00:26:05#0,ように思うよねっていう話じゃない 深井 あれだそうだそうだ絶対,
Morpheme,196#00:26:08#0,そう 樋口 しょうがないそんなストライプ,
Morpheme,196#00:26:10#0,の神太陽とかのおかげでなんとか 難所を乗り越えつつさっきお見せ,
Morpheme,196#00:26:15#0,した前日ですね前日とかになる わけですね前日の僕の心境どう,
Morpheme,196#00:26:19#0,だと思います夜前日夜 深井 だから明日の昼とか,
Morpheme,196#00:26:23#0,とか 樋口 朝とかに公開する,
Morpheme,196#00:26:24#0,ういつ終わるんだろうもう どっかに消え去りたいみたいな,
Morpheme,196#00:26:29#0,気持ちになるんですか 樋口 ああ逆ですね,
Morpheme,196#00:26:31#0,っ 樋口 うわ楽しい何一つ終わってない,
Morpheme,196#00:26:34#0,あと12時間切ったけど何一つ終わ ってないふうこれねあれに似てる,
Morpheme,196#00:26:39#0,のよ文化祭前日 深井 ああ別のこと思い出しました,
Morpheme,196#00:26:43#0,もさ卒論もそうやっていた しかない,
Morpheme,196#00:26:46#0,レてんじゃんやべえそう これマジで卒論以来だなって思い,
Morpheme,196#00:26:51#0,ながらやってた 樋口 ああそうだよね,
Morpheme,196#00:26:54#0,から一番憂鬱なのって一 週間前ぐらいなんですやっぱ一週間,
Morpheme,196#00:27:00#0,前ぐらいは一番ちゃんとガチで やらなきゃいけないもう近いから,
Morpheme,196#00:27:05#0,死ぬ気でやんなきゃいけないよね っつって当てられる時間全て当てる,
Morpheme,196#00:27:09#0,でも終わりが見えないわけですよ ね逆にもう前日は絶望してるんだけど,
Morpheme,196#00:27:16#0,それと同時にもうあとは走り抜 けるしかねえぜやれることをこの,
Morpheme,196#00:27:20#0,12時間で詰め込むしかねえぜっていう アドレナリンがめっちゃ出てるん,
Morpheme,196#00:27:25#0,ですよね 深井 ああめっちゃわかるわ,
Morpheme,196#00:27:26#0,化祭前日と一緒 深井 僕も毎回同じ例えしてるけど,
Morpheme,196#00:27:29#0,台本そうですもん樋口 毎回同じ例えしてるね,
Morpheme,196#00:27:32#0,うほんとなんか芸がなくて 申し訳ないんですけどそれって,
Morpheme,196#00:27:36#0,多分自分も何回も台本を作って 当日喋ってっていうのを繰り返した,
Morpheme,196#00:27:40#0,姿勢でわかったんですけど一週間 前の自分ってもっと理想が高く,
Morpheme,196#00:27:44#0,見えてるんですよ 樋口 わかるわかるわかる,
Morpheme,196#00:27:46#0,もっとすごい話できるかも しんねえな一週間後の俺楽しみ,
Morpheme,196#00:27:50#0,だぜってなってるんだけど前日 になるともう見えてるんですよ,
Morpheme,196#00:27:53#0,だいたい日上がりが 樋口 そうだね,
Morpheme,196#00:27:54#0,あ俺ここまでしかいけねえ なみたいなだからここまでしか,
Morpheme,196#00:27:57#0,いけねえところの中でどれだけ 高めるかっていう作業がちっちゃ,
Morpheme,196#00:28:00#0,くなるから 樋口 そうだねあとは死ぬ気であそこ,
Morpheme,196#00:28:02#0,まで登るだけだっていうことですね 深井 そうそうそうだから時間も,
Morpheme,196#00:28:06#0,何もしなければ勝手に過ぎていく から結果的に一週間前の自分と,
Morpheme,196#00:28:11#0,直前の時の自分のギャップがアドレナリン を生んでるんだろうなと思う,
Morpheme,196#00:28:15#0,うですね多分そういうこと だと思いますその結果何が起こ,
Morpheme,196#00:28:20#0,ったかっていうとテンション上が ってるからアドレナリンめっちゃ,
Morpheme,196#00:28:23#0,出てるから爆音で音楽かけながら キーボードブラーッと叩くわけ,
Morpheme,196#00:28:27#0,ですよでそのコンパイルっていう 作業ですね書いたコードが合ってる,
Morpheme,196#00:28:32#0,かどうか検証して実行ファイル に変換する翻訳とかを通すんですけど,
Morpheme,196#00:28:37#0,このコンパイルとか一発で通る 時とかあるわけですよ偶然ザー,
Morpheme,196#00:28:40#0,って一発で何の誤りもなくかけて 一発で通る時とかがあったりして,
Morpheme,196#00:28:44#0,もうだから深夜のテンションで 音楽かけながらそれで一発で通,
Morpheme,196#00:28:47#0,った時なんかにはフゥーウィンゴ ウィンゴ言いながら一人で作業,
Morpheme,196#00:28:55#0,してました 深井 それ配信してほしいわ配信して,
Morpheme,196#00:29:02#0,ほしかった 樋口 あれ間違えて配信してたり,
Morpheme,196#00:29:04#0,したら僕は死にますあの様子は マジで誰にも見られたくない絶対,
Morpheme,196#00:29:08#0,本当に声出した 樋口 出して出して,
Morpheme,196#00:29:11#0,ヤー樋口 とか言いますよ,
Morpheme,196#00:29:14#0,て 樋口 イヤーウフー,
Morpheme,196#00:29:17#0,んでしかもちょっと外人 風になる,
Morpheme,196#00:29:19#0,れなんでだろうねなんか ヨッシャーとかじゃないんですよ,
Morpheme,196#00:29:22#0,ッシャーとかねそうやった とかでかしたとか,
Morpheme,196#00:29:23#0,レじゃないんですよイヤー ウフー,
Morpheme,196#00:29:26#0,ょっとあれですわ僕はキャッキャ みたいな堀本さんあれ聞かせて,
Morpheme,196#00:29:32#0,いってて定期的にそれ見たいですね コンパイル通った時の堀本さん,
Morpheme,196#00:29:37#0,みたいな 樋口 そうですねおかわりをコメント,
Morpheme,196#00:29:39#0,とかでいっぱい要求していただけ ればたまにやるかもしれない,
Morpheme,196#00:29:41#0,インスタンプにならない かな,
Morpheme,196#00:29:44#0,出るやつな 深井 ビンゴーみたいな,
Morpheme,196#00:29:47#0,ーボードバターンって叩き ながらそうみたいな感じなんで,
Morpheme,196#00:29:51#0,これゆるエンジニアあるある 深井 あるあるなんだこれ,
Morpheme,196#00:29:54#0,画のハッカーみたいなテンション になる,
Morpheme,196#00:29:56#0,れどうなんですかねちょっと 聞いてみたいですねコメント欄の,
Morpheme,196#00:29:59#0,そういうエンジニアの方とかに 樋口 これは諸説あります,
Morpheme,196#00:30:02#0,フィスとかでやったら相当 だもんね,
Morpheme,196#00:30:04#0,れはねやばいね 深井 でもいるんじゃないオフィス,
Morpheme,196#00:30:07#0,にいっちゃう人 樋口 でもねこれ結構実はマジなん,
Morpheme,196#00:30:10#0,じゃないかってこれゆるエンジニア に限らず多くのエンジニアに合,
Morpheme,196#00:30:13#0,うんじゃないかっていうのがあって それはフェイスブックとかさベンチャー,
Morpheme,196#00:30:19#0,めちゃめちゃでかくなるITのスタート アップって一軒家借りないとダメ,
Morpheme,196#00:30:24#0,っていう話があってオフィスは 一軒家を借りるに限る絶対ダメ,
Morpheme,196#00:30:30#0,なのはシェアオフィス 樋口 はいその横に他の企業のオフィス,
Morpheme,196#00:30:33#0,とかが入ってるようなとこですね 深井 そうそうこれどっかのVCさん,
Morpheme,196#00:30:36#0,がブログに書いてたんですけど ベンチャーキャピタルねスタート,
