Type,Id,Token,Speaker
Morpheme,178#00:21:10#0,ヤンヤン ほぼ体のでかさに比例してますね,
Morpheme,178#00:21:12#0,深井 でそのなんかさっきそのちっちゃいもともと淡水でしか過ごしてない鮭は,
Morpheme,178#00:21:18#0,深井 もうもともと弱いってのがわかってるから最初がBパターンにいくとかってあったけど,
Morpheme,178#00:21:23#0,ヤンヤン 今回は自覚なんですね,
Morpheme,178#00:21:25#0,深井 そうなんです自覚らしいんですよ,
Morpheme,178#00:21:27#0,ヤンヤン オラノタンは俺強いみたいな,
Morpheme,178#00:21:29#0,深井 そう,
Morpheme,178#00:21:30#0,ヤンヤン なんかすごい怪物に目覚めた時のなんか,
Morpheme,178#00:21:32#0,深井 そうなんか不思議だよね,
Morpheme,178#00:21:34#0,ヤンヤン うん,
Morpheme,178#00:21:35#0,深井 これもだからねホント深掘ったら面白いからいつかねオラノタンからやりたいねなんか,
Morpheme,178#00:21:38#0,深井 どういうメタ認知みたいなしてんのかな,
Morpheme,178#00:21:40#0,ヤンヤン うんうんやりたいやりたい,
Morpheme,178#00:21:42#0,深井 面白いと思うんだけど,
Morpheme,178#00:21:43#0,深井 まあねごめん戻すとこいつがだからモテオなんですよフランジ出てるオスがモテオ,
Morpheme,178#00:21:48#0,ヤンヤン うん,
Morpheme,178#00:21:49#0,深井 じゃあフランジ出てないオスはこれ生殖能力ないのかって言うとあるんですよ別に,
Morpheme,178#00:21:53#0,ヤンヤン うん,
Morpheme,178#00:21:54#0,ヤンヤン うんうん,
Morpheme,178#00:21:55#0,深井 がっつりやろうとめば子供全然作れちゃう,
Morpheme,178#00:21:58#0,ヤンヤン はいはいまあそうでしょうね,
Morpheme,178#00:22:00#0,深井 でだから僕らとしてはこっちの味方だよね出てない方,
Morpheme,178#00:22:03#0,ヤンヤン アンフランジオスの味方,
Morpheme,178#00:22:04#0,深井 アンフランジオスの味方なんだよ,
Morpheme,178#00:22:06#0,深井 だからどうこいつらがしてるかってのがこれ参考になると思うんだけど,
Morpheme,178#00:22:10#0,ヤンヤン Bパターンね,
Morpheme,178#00:22:11#0,ヤンヤン 俺は女子にそっと近づいて襲う,
Morpheme,178#00:22:19#0,深井 逮捕です犯罪ですそれは,
Morpheme,178#00:22:21#0,深井 うん,
Morpheme,178#00:22:22#0,ヤンヤン これもう同じ人間に近い霊長類がやってる,
Morpheme,178#00:22:24#0,深井 いやいやいやちょっと待ってちょっと待って,
Morpheme,178#00:22:27#0,すごいね今危険思想を語っているので,
Morpheme,178#00:22:30#0,深井 もう本当に,
Morpheme,178#00:22:31#0,ヤンヤン 先に謝っときます申し訳ないです,
Morpheme,178#00:22:32#0,深井 視聴者の皆様が真似されたら困る,
Morpheme,178#00:22:34#0,ヤンヤン なんのタイムもないです,
Morpheme,178#00:22:35#0,深井 本当に何らかの団体から訴えられてもおかしくないと思うので,
Morpheme,178#00:22:39#0,- オラウータと話をします。オラウータと話をします。,
Morpheme,178#00:22:41#0,- 確かにね、オラウータもなんか今まではなんか、工夫した感じがしたんですよ。,
Morpheme,178#00:22:47#0,- はいはい。,
Morpheme,178#00:22:48#0,- なんか、ね、あのちょっと助走したりとか、,
Morpheme,178#00:22:51#0,- あーね、うん、そうだよね。,
Morpheme,178#00:22:52#0,- なんかその、パッとこう離れた隙にとか、なんか先に出しておくとかって、,
Morpheme,178#00:22:57#0,- おっ、工夫してるBパターンだ、参考にはならねえけどなって思ってたけど、,
Morpheme,178#00:23:01#0,- 今回はなんか、うん、できはするけど、絶対に参考にしちゃダメだし、ストレートだっていう。,
Morpheme,178#00:23:08#0,- そうですね、やっぱ人間と近いからね、できることっていう限りが近いんだよね。,
Morpheme,178#00:23:13#0,- もうちょっと、あの人間はBパターン、Cパターンいっぱい作っていきましょうよ。,
Morpheme,178#00:23:18#0,- そんな、なんかこっそり近づいてって襲うってなんか卑屈ですよ。,
Morpheme,178#00:23:23#0,- ちなみにすいません、襲うって表現使っちゃったんで、,
Morpheme,178#00:23:25#0,- まあこれはあれですね、人間が見てそのように見えるってだけなので、,
Morpheme,178#00:23:28#0,- 実際彼らがどう思ってるかわかんないです。ただ、ただ、,
Morpheme,178#00:23:32#0,- まあ確かに認識の違いはあるかもしれないけどね。,
Morpheme,178#00:23:34#0,- 僕が読んだ本の研究者によると、マジでメスは嫌がってたと思います。,
Morpheme,178#00:23:37#0,- だろうよ、それはそうだろうよ。嫌がるよ。,
Morpheme,178#00:23:40#0,- ただ、ただ、ただその後、終わった後は近くで一緒に仲良く餌食ってたりしてたらしいんでね。,
Morpheme,178#00:23:45#0,- マンザラでもねえのかよ。,
Morpheme,178#00:23:46#0,- 研究者曰く、よくわかんないなーって書いてました。,
Morpheme,178#00:23:49#0,- あーまあまあ、オランウータの気持ちはオランウータにしかわかんないからね。,
Morpheme,178#00:23:53#0,- 以上、ひもてのやつらがどういう戦略を取ってたかっていうお話でした。,
Morpheme,178#00:23:58#0,- はいはいはい、そういう話でしたけど、1ミリもどころじゃなかったですね。,
Morpheme,178#00:24:04#0,- ただ、ただただなんか、面白交尾活動を紹介されたような。,
Morpheme,178#00:24:10#0,- 参考にならなかったですか?,
Morpheme,178#00:24:11#0,- うん、参考にはね、ならないし、できないし、したくないという3原則ですね。,
Morpheme,178#00:24:17#0,- あのですね、動物の行動は人間の行動の参考にならないんですよ。,
Morpheme,178#00:24:23#0,- これ本当に大事なことですよ。,
Morpheme,178#00:24:24#0,- なんだよ。今までひっかき回しておいて。,
Morpheme,178#00:24:27#0,- よくあるじゃないですか、アリがこうだから人間社会もこうとか。,
Morpheme,178#00:24:31#0,- あー。,
Morpheme,178#00:24:32#0,- 簡単に論していいもんじゃないんですよね。,
Morpheme,178#00:24:33#0,- はいはいはいはい。,
Morpheme,178#00:24:34#0,- まあ、っていうような、すいません、交渉の話をする回ではないんですけど。,
Morpheme,178#00:24:37#0,- いやでもそれね、あのー、すごい良いと思うんですよ。なんか、あのー、働きアリの何パーセントは絶対にサボるみたいな話とか、,
Morpheme,178#00:24:47#0,- なんかすごい安易に、虫とか動物とかの生態を、だから人間もこうじゃなきゃいけないみたいな論説ってあると思うんですけど、,
Morpheme,178#00:24:55#0,- お前らがどれだけおかしなことを言ってるのかわかってるのか、お前ら対外個性すんのかみたいな。,
Morpheme,178#00:25:00#0,- うんうんうん、そうね。,
Morpheme,178#00:25:01#0,- そういうことですよね。,
Morpheme,178#00:25:02#0,- そういう簡単にしましょう。でも本当にアリとかの話はいつかやりたいこれマジで。サボるって表現どうなんだろうとか思って。,
Morpheme,178#00:25:07#0,- はいはいはい、確かにね。,
Morpheme,178#00:25:08#0,- まあ、でもすいません、僕ね、参考にならないとこ行きますけど、一個だけ僕、オランウータンから教訓を得るところあるなと思うんですよ。,
Morpheme,178#00:25:16#0,- はいはい。,
Morpheme,178#00:25:24#0,- あー、確かに。,
Morpheme,178#00:25:25#0,- 今ありません?モテテクニックとかで、なんか筋トレして、自信を持ったらモテる。,
Morpheme,178#00:25:31#0,- 確かにね、なんか筋トレは全てを解決するみたいなディスクールもありますね。,
Morpheme,178#00:25:35#0,- あれだから、確かに出てますよね、フランジ。,
Morpheme,178#00:25:37#0,- あー、あれフランジかー。,
Morpheme,178#00:25:39#0,- 確かに確かに。,
Morpheme,178#00:25:40#0,- あれもうフランジ出すためのテクニックなの。そう説明してくれたらわかりやすいようにと思って。,
Morpheme,178#00:25:45#0,- あー、確かにボディービルダーってあれフランジオースってことですよね。,
Morpheme,178#00:25:48#0,- フランジ出てるんですよ、あれ。あれフランジオースなんですよ。,
Morpheme,178#00:25:50#0,- 皆さん、あのー、ジムとかに行って、すごい筋骨流々な方がいたら、あ、フランジオースなんだなと。,
Morpheme,178#00:25:57#0,- そうです。だから皆さん自信持ってフランジオースになってモテモテライフを送りましょうというのが今回の回の使命でございます。,
Morpheme,178#00:26:03#0,- なんかちょっと違う気がするけどなー。,
Morpheme,178#00:26:05#0,- ということで、以上、ありがとうございました。,
Morpheme,178#00:26:08#0,- ありがとうございました。,
Morpheme,179#00:00:00#0,【クロカワ】,
Morpheme,179#00:00:04#0,クロカワ君、もう年末だね。,
Morpheme,179#00:00:06#0,そうだね。,
Morpheme,179#00:00:07#0,早いね。,
Morpheme,179#00:00:08#0,もう9月からね、考えてみて。,
Morpheme,179#00:00:10#0,そう、なんかとにかくこの自分の人生の中で何だったら一番忙しくて早かった。,
Morpheme,179#00:00:16#0,そうだね。,
Morpheme,179#00:00:17#0,と言えますね。,
Morpheme,179#00:00:18#0,確かに。もうね、年末なんだけど、年末と言ったら思い浮かべるものとかってあるかな?,
Morpheme,179#00:00:24#0,あーっと、クリスマスでしょ?,
Morpheme,179#00:00:27#0,あー、まあまあね。,
Morpheme,179#00:00:29#0,すす払いでしょ?,
Morpheme,179#00:00:30#0,まあ、違うけどね。,
Morpheme,179#00:00:32#0,違う?,
Morpheme,179#00:00:33#0,違う?,
Morpheme,179#00:00:34#0,なにが?,
Morpheme,179#00:00:35#0,ここからもう戦っていく感じですか?,
Morpheme,179#00:00:37#0,違う違う違う違う。,
Morpheme,179#00:00:38#0,もう一個くらい欲しいかな。,
Morpheme,179#00:00:40#0,えー、そしたら、女爺の鐘かな?,
Morpheme,179#00:00:44#0,おお、友よ。このような答えではない。,
Morpheme,179#00:00:47#0,どうした?どうした?,
Morpheme,179#00:00:48#0,もっと心よく、そして喜びに満ちた歌を。,
Morpheme,179#00:00:51#0,カメラ止めてー!,
Morpheme,179#00:00:52#0,【クロカワ】,
Morpheme,179#00:00:54#0,皆さん、こんばんは。,
Morpheme,179#00:00:57#0,ゆる楽とハウスの最終回がね、いよいよ公開されて、皆さんご覧いただきましたでしょうかね。,
Morpheme,179#00:01:05#0,ゆる楽とハウスを見て、一番最初にこのゆる音楽学ラジオを再生してくれた方、ありがとう。,
Morpheme,179#00:01:13#0,ありがとうございます。,
Morpheme,179#00:01:14#0,そして、ゆる民族楽ラジオを聞いて、こっちに来てくれた方、ありがとう。,
Morpheme,179#00:01:21#0,ありがとうございます。,
Morpheme,179#00:01:22#0,そして、ゆる音楽学ラジオは6番目なんだっていう方、,
Morpheme,179#00:01:29#0,許せないね。,
Morpheme,179#00:01:31#0,ありがとう。,
Morpheme,179#00:01:32#0,心の広さを見せつけてくれた。,
Morpheme,179#00:01:34#0,見に来てくれるのは嬉しいよね。,
Morpheme,179#00:01:35#0,うん、嬉しいっすね。いつでもいいっすよね。,
Morpheme,179#00:01:37#0,いや、ほんとに。,
Morpheme,179#00:01:38#0,まず見てくれることが大事だから。,
Morpheme,179#00:01:40#0,よろしくお願いしますね。,
Morpheme,179#00:01:41#0,よろしくお願いします。,
Morpheme,179#00:01:42#0,自己紹介遅れましたけど。,
Morpheme,179#00:01:44#0,このタイミングで?,
Morpheme,179#00:01:46#0,ゆる音楽学ラジオを担当します。浦下と申します。,
Morpheme,179#00:01:50#0,あの聞き手の方の黒川です。,
Morpheme,179#00:01:52#0,よろしくお願いしますね。,
Morpheme,179#00:01:53#0,よろしくお願いします。,
Morpheme,179#00:01:54#0,よろしくお願いします。,
Morpheme,179#00:01:55#0,でね、年末といえば、黒川さん。,
Morpheme,179#00:01:58#0,違うよ。,
Morpheme,179#00:01:59#0,違う?,
Morpheme,179#00:02:00#0,さっきから気になってたんだけど。,
Morpheme,179#00:02:01#0,違うんだよ。,
Morpheme,179#00:02:02#0,その違うって。,
Morpheme,179#00:02:03#0,あの年末といったら、ベトベンの公共曲第9番、大工ですよ。,
Morpheme,179#00:02:08#0,あー、いやまあ、言われてみれば確かに、そのイメージはないでもない。,
Morpheme,179#00:02:13#0,ないでもないでしょ。,
Morpheme,179#00:02:14#0,これイメージないでもないところじゃなくて、,
Morpheme,179#00:02:16#0,年末になるとね、大工の演奏会ってもうね、あちこちでやってて、,
Morpheme,179#00:02:20#0,あのね、この12月下旬?だから後半ね。,
Morpheme,179#00:02:24#0,今ちょうど遅されてる。,
Morpheme,179#00:02:26#0,そうそうそうそう。,
Morpheme,179#00:02:27#0,日本でどんぐらいやってると思う?,
Morpheme,179#00:02:29#0,へぇー。,
Morpheme,179#00:02:31#0,でも、ゆうて47しか都道府県にないわけですからね。,
Morpheme,179#00:02:34#0,まあね。,
Morpheme,179#00:02:35#0,まあ全部やってるとは限らないでしょ。,
Morpheme,179#00:02:38#0,うん。,
Morpheme,179#00:02:39#0,まあ、じぇじぇ20とかじゃないですか。,
Morpheme,179#00:02:42#0,少ない少ない。,
Morpheme,179#00:02:44#0,これはね、日本で、あの今年ね、今年の年末、12月下旬だけでも、,
Morpheme,179#00:02:50#0,大工の演奏会って国内でね、40個目じゃん。倍々。,
Morpheme,179#00:02:54#0,え、ってことは、毎日どっかの県でやってるくらいの系数?,
Morpheme,179#00:02:58#0,そうよ、だから、1週間、2週間で考えて、,
Morpheme,179#00:03:02#0,週に20回、寒気の歌がぶち上がってると思って。,
Morpheme,179#00:03:05#0,うわー、幸せの国だね。,
Morpheme,179#00:03:07#0,日本全国で。もうすごいから。,
Morpheme,179#00:03:09#0,この景気の中でね。,
Morpheme,179#00:03:10#0,そうですよ。,
Morpheme,179#00:03:11#0,もう寒気の歌、大工といったらもう年末のね、うぶつしと言えるもんだんですよ。,
Morpheme,179#00:03:16#0,そういう意味では言えるかもしれない。,
Morpheme,179#00:03:18#0,で、あの今回の冒頭でね、僕が変に大声を上げた言葉っていうのは、,
Morpheme,179#00:03:23#0,うんうん、びっくりしました。,
Morpheme,179#00:03:24#0,ただ無意味に僕がね、おかしくなって乱知気に騒いでるわけじゃなくて、,
Morpheme,179#00:03:27#0,あ、違うんだね。,
Morpheme,179#00:03:28#0,これは大工の第4楽章に出てくる、バリトンソロ、歌手のね、歌手のオマージュをしたわけよ。,
Morpheme,179#00:03:35#0,バリトンボイスのバリトンですね。,
Morpheme,179#00:03:37#0,そうそうそう。,
Morpheme,179#00:03:38#0,低くこう響き渡る感じ。,
Morpheme,179#00:03:39#0,その制楽のね、ソロが4人いるんだけどね、ソプラノアルト、テノール、バス、バリトンっていうね。,
Morpheme,179#00:03:44#0,バスイコールバリトン?,
Morpheme,179#00:03:45#0,そうそうそうそう。,
Morpheme,179#00:03:46#0,このバリトンの男の人が歌うソロの歌詞をちょっと文字ったのよ。,
Morpheme,179#00:03:51#0,本当は、王友よ、このような音ではない、もっと心よく、そして喜びに満ちた歌を歌いだそうではないか。,
Morpheme,179#00:04:00#0,で、この歌詞が来て、この歌詞の後に、寒気の歌が呼び出されると。,
Morpheme,179#00:04:04#0,あの寒気の歌っていうのは、テンテンテンってみんなでこう声合わせて歌って、,
Morpheme,179#00:04:08#0,あれだよね。,
Morpheme,179#00:04:09#0,そう、あれがその後にやってくるんだよね。,
Morpheme,179#00:04:11#0,蛇水なんだ、あれが。,
Morpheme,179#00:04:12#0,そうそうそうそう。,
Morpheme,179#00:04:14#0,で、その第一楽章があって、第二楽章があって、第三楽章があって、そして第四楽章の冒頭を乗り越えた先に、,
Morpheme,179#00:04:22#0,喜びに満ちた歌、いわゆる寒気の歌がやってくる。,
Morpheme,179#00:04:26#0,全体がね、70分くらいある。,
Morpheme,179#00:04:28#0,うちの5、60分を経てようやくやってくる。,
Morpheme,179#00:04:32#0,溜めたねー。,
Morpheme,179#00:04:33#0,これね、本当にやってこない。,
Morpheme,179#00:04:35#0,なかなかやってこないんだよ。,
Morpheme,179#00:04:37#0,で、あのさ、思ったんだけど、僕今23歳ですよ。,
Morpheme,179#00:04:42#0,僕ら、ゆる楽とハウス最年少組だよね。,
Morpheme,179#00:04:45#0,そうなるね。,
Morpheme,179#00:04:46#0,こんなことをね、僕らが言うのもなんなんだけど、でもそのさ、人生と同じだなって思ったわけ。,
Morpheme,179#00:04:53#0,イメージ、僕らのイメージする。,
Morpheme,179#00:04:55#0,そう、イメージだけどね。,
Morpheme,179#00:04:56#0,煩難深苦に満ちた人生。,
Morpheme,179#00:04:58#0,そう、その嬉しいこと楽しいことだけじゃなくて、その辛いこと楽しいこともいろいろあるわけじゃない。,
Morpheme,179#00:05:04#0,そうだね。,
Morpheme,179#00:05:05#0,で、そういうことがあるから、こう歓喜の歌というかね、幸せな出来事っていうのが心に染みたりするわけだよ。,
Morpheme,179#00:05:14#0,というわけで、今回はそんな弁当…,
Morpheme,179#00:05:21#0,噛んでも無視して乗り切る精神力。,
Morpheme,179#00:05:25#0,というわけで今回は、そんなベートーベンの人生、とりわけね、歓喜の歌に至るまでのベートーベンの苦悩の部分をね、見ていこうと思うんだよ。,
Morpheme,179#00:05:34#0,おお、なんかもうすでにこう、エモさが内側から来てるわよ。,
Morpheme,179#00:05:38#0,そうよ、この歓喜を受け取る準備をしてほしいわけ、みんなに。,
Morpheme,179#00:05:40#0,5、60分あるわけだよね。,
Morpheme,179#00:05:42#0,そうそう、その5、60分に至る内容というかね。,
Morpheme,179#00:05:46#0,まあもちろん、その曲の内容の解説ではないんだけども、その受け止めるね、準備をしてもらえたらなと思う。,
Morpheme,179#00:05:52#0,はあ、お待たそう。,
Morpheme,179#00:05:53#0,でもこの苦悩を見ればこそ、その歓喜の歌っていうのがどれだけ歓喜なのかがわかるから。,
Morpheme,179#00:05:58#0,聞いてってね。,
Morpheme,179#00:05:59#0,いやあ、楽しみになってきました。,
Morpheme,179#00:06:00#0,よろしくお願いします。,
Morpheme,179#00:06:01#0,お願いします。,
Morpheme,179#00:06:04#0,じゃあ、今回はそのベートーベンの人生っていうのを見ていくわけだから、まず最初にね、ベートーベンのプロフィールを軽く確認していこうと思うんだよね。,
Morpheme,179#00:06:12#0,そうだよね、大枠ね、知っとかないと。,
Morpheme,179#00:06:14#0,そうそう、どういう人なのかなっていうね。,
Morpheme,179#00:06:15#0,あるからね。,
Morpheme,179#00:06:16#0,ではクイズ。,
Morpheme,179#00:06:17#0,おお、クイズから。,
Morpheme,179#00:06:18#0,うん、クイズね。,
Morpheme,179#00:06:19#0,第一問。,
Morpheme,179#00:06:20#0,ベートーベンはどこの国の人?,
Morpheme,179#00:06:23#0,ああ、それはね、音楽家でしょ?,
Morpheme,179#00:06:27#0,そうだよ。,
Morpheme,179#00:06:28#0,音楽といったらさ、ウィーンじゃない?,
Morpheme,179#00:06:30#0,ウィーンじゃないですね。,
Morpheme,179#00:06:31#0,やっぱりオーストリアなんじゃないですか?,
Morpheme,179#00:06:34#0,惜しいね。,
Morpheme,179#00:06:35#0,あ、違うんだ。,
Morpheme,179#00:06:36#0,惜しいね。,
Morpheme,179#00:06:37#0,ウィーンにも行ったんだけど、そうじゃなくて、ベートーベンはドイツの人なんだね。,
Morpheme,179#00:06:42#0,ああ、ドイツの人がなんか、すげえニアピン症かな。,
Morpheme,179#00:06:45#0,そう、すごくニアピンだね。だからなんかちょっとリアクションがしにくいです。,
Morpheme,179#00:06:49#0,すっごい申し訳ない。,
Morpheme,179#00:06:51#0,なんか派手に外してくれた方がよかったかな。,
Morpheme,179#00:06:53#0,カンボジアとか言ってくればよかった。,
Morpheme,179#00:06:55#0,ベートーベンはドイツの人で、本名ルートビヒ・バン・ベートーベンって言うんですけどもね、,
Morpheme,179#00:07:01#0,ドイツの西側の方のボンというところで生まれました。,
Morpheme,179#00:07:05#0,続いて第2問。,
Morpheme,179#00:07:08#0,いつぐらいの人?何年生まれとか。,
Morpheme,179#00:07:12#0,だいたいでいいけどね。,
Morpheme,179#00:07:13#0,あのね、イメージはね、日本の戦国時代よりちょっと後なんじゃないかなっていうのがあって、,
Morpheme,179#00:07:20#0,18世紀ぐらいの人なんじゃないかなと思ったけど。,
Morpheme,179#00:07:22#0,いいですね、いいですね。ベートーベンはね、1770年生まれなんですね。,
Morpheme,179#00:07:28#0,じゃあギリ?,
Morpheme,179#00:07:29#0,まあまあ18世紀だからあっという間になってる。,
Morpheme,179#00:07:32#0,1827年まで生きた人なんだけど、,
Morpheme,179#00:07:35#0,短いんだ。,
Morpheme,179#00:07:36#0,誕生日はね、12月16日。僕の誕生日のちょうど1ヶ月前ですね。,
Morpheme,179#00:07:41#0,僕の誕生日のちょうど1ヶ月前ですね。,
Morpheme,179#00:07:45#0,そうなんですね。,
Morpheme,179#00:07:46#0,僕の。,
Morpheme,179#00:07:47#0,分かった分かった。覚えておこう。,
Morpheme,179#00:07:49#0,LINEに後で追加して。,
Morpheme,179#00:07:50#0,それが言いたいから。違う、それは違うんだけど。,
Morpheme,179#00:07:53#0,ちょうどこのね、初回放送のね、1週間前がちょうど16日だよね。,
Morpheme,179#00:07:57#0,あ、ほんとだ。,
Morpheme,179#00:07:58#0,だからちょうど1週間前が生誕252周年のお誕生日だったと。,
Morpheme,179#00:08:03#0,おめでとうございました。,
Morpheme,179#00:08:07#0,聞いてくれてるといいですね。,
Morpheme,179#00:08:08#0,そうですね。,
Morpheme,179#00:08:09#0,家族構成はお父さんとお母さん。,
Morpheme,179#00:08:13#0,そして2人の弟がいたんだけど、,
Morpheme,179#00:08:16#0,お父さんはね、宮廷歌手。,
Morpheme,179#00:08:18#0,宮廷に仕えて歌を歌う歌手の人。,
Morpheme,179#00:08:22#0,さらにおじいちゃんはね、宮廷学長。,
Morpheme,179#00:08:25#0,音楽を取りしきる人。,
Morpheme,179#00:08:27#0,あれ、もう全然サラブレットじゃないですか。,
Morpheme,179#00:08:30#0,結構な音楽家系の生まれなんだよね、ベートーベートー。,
Morpheme,179#00:08:33#0,しかも単に売れてるとかじゃなくて、宮廷をお抱えになってくる。,
Morpheme,179#00:08:36#0,そうそうそうそう。,
Morpheme,179#00:08:37#0,ちなみにね、おじいちゃんの名前はね、ルートビヒパンベートーベートー。,
Morpheme,179#00:08:40#0,出たよ。これコテンラジオ聞いてる人わかると思うんだけど、,
Morpheme,179#00:08:43#0,海外の人に、親父とかおじいちゃんの名前めっちゃついてるの。,
Morpheme,179#00:08:47#0,めっちゃついてるの。,
Morpheme,179#00:08:48#0,全部カエサルだったしね。,
Morpheme,179#00:08:49#0,同姓同名ですからね。,
Morpheme,179#00:08:51#0,でね、早速ベートーベンの苦悩を見ていきたいと思うんだけど、,
Morpheme,179#00:08:55#0,クロカ君さ、ベートーベンの苦悩っていうか、,
Morpheme,179#00:08:58#0,人生の壁みたいなもので知ってるものない?,
Morpheme,179#00:09:01#0,おー、やっぱりその、世界史、耳に問題ある二人。,
Morpheme,179#00:09:06#0,一人がゴッホ、一人がベートーベンですね。,
Morpheme,179#00:09:09#0,あーなるほどなるほど、そうか。,
Morpheme,179#00:09:11#0,ゴッホも耳に問題があるという捉え方をされるんだね。,
Morpheme,179#00:09:14#0,あの耳切っちゃう時期が。,
Morpheme,179#00:09:16#0,そうそう、勝負に送りつけたあれね。,
Morpheme,179#00:09:18#0,僕の中では耳といえば。,
Morpheme,179#00:09:20#0,まあまあそうだね。,
Morpheme,179#00:09:21#0,あとはトヨタミディオシぐらいかな。,
Morpheme,179#00:09:23#0,まあでも当たり。,
Morpheme,179#00:09:24#0,ベートーベンが南朝になっていったこと自体ってのは有名なんだよね。,
Morpheme,179#00:09:28#0,ただ、それ以外もね、ほんとね大変だったんだよね。,
Morpheme,179#00:09:31#0,もうめちゃくちゃだったんだよ。,
Morpheme,179#00:09:33#0,へー、なんか最大の悲劇ってイメージがある。,
Morpheme,179#00:09:37#0,いや、もちろん、音楽家としては最大の悲劇だったとは思う。,
Morpheme,179#00:09:41#0,だけどね、それ以外にもいろいろあるから、ちょっと聞いてね。,
Morpheme,179#00:09:44#0,はい、わかりました。,
Morpheme,179#00:09:45#0,でね、ベートーベンの苦悩っていうのはね、家族関係から始まるんだよ。,
Morpheme,179#00:09:49#0,そっからですか?,
Morpheme,179#00:09:50#0,そう。苦悩その1。,
Morpheme,179#00:09:51#0,でも旬風満帆じゃない?,
Morpheme,179#00:09:52#0,そう、家族関係。さっきね、音楽家系で生まれてってやつだったんだけど、,
Morpheme,179#00:09:56#0,その、お父さんがね、問題だったのよ。,
Morpheme,179#00:10:00#0,やっぱり父親と息子の葛藤はあるわけだもんね。,
Morpheme,179#00:10:02#0,ある。,
Morpheme,179#00:10:03#0,これね、ベートーベンが小さい頃から育ったのかっていうのは定かじゃないんだけど、,
Morpheme,179#00:10:07#0,そのお父さんがね、気が弱いっていうかね、言ってみればアルコール依存症だったのね。,
Morpheme,179#00:10:12#0,あー。,
Morpheme,179#00:10:13#0,いや、まあ、充席でしょ。旧定の音楽家でしょ、だって。,
Morpheme,179#00:10:17#0,そう、そのね、お父さん、ベートーベンの音楽の才能を利用してやろうっていう気持ちもあって。,
Morpheme,179#00:10:22#0,お父さん?,
Morpheme,179#00:10:23#0,そう。アルコールに任せて。,
Morpheme,179#00:10:25#0,急に同情できなくなってきたな。,
Morpheme,179#00:10:26#0,あのね、「こいつ振動だぞ!」って言って、周りに見せびらかそうとして、,
Morpheme,179#00:10:31#0,そのベートーベンに音楽のスパルタ教育っていうのをね、ぶち込んでいく。,
Morpheme,179#00:10:35#0,なんかモーサルとはちょっと違うね。,
Morpheme,179#00:10:37#0,全然違う。,
Morpheme,179#00:10:38#0,同じ振動扱いで、親父に連れ回されたって経緯があって、全然違うね。,
Morpheme,179#00:10:41#0,そう。でね、どんなことをしてたかっていうと、,
Morpheme,179#00:10:44#0,もう何時間もピアノを練習させて、いったことができないと大罰。,
Morpheme,179#00:10:49#0,うわー。,
Morpheme,179#00:10:50#0,で、バイオリンをベートーベンに持たせて、部屋に閉じ込めて、できるようになるまで出さない。,
Morpheme,179#00:10:55#0,いやでも、それでできるようになってったベートーベンすごいね。,
Morpheme,179#00:10:59#0,いや、それはすごいけどね。それは褒めたいけどね。,
Morpheme,179#00:11:01#0,生きていかなきゃいけなかったんだね。,
Morpheme,179#00:11:02#0,いや、ギリギリだよ、そのやり方。,
Morpheme,179#00:11:04#0,いや、ギリギリってか、アウトです。,
Morpheme,179#00:11:06#0,いや、なんで今ちょっと、横に。,
Morpheme,179#00:11:07#0,いや、いやいや、違う違う違う。そういうことじゃなくて。,
Morpheme,179#00:11:09#0,ベートーベンが立ち直れたっていうかね、向かっていけたのがギリギリだよっていうこと。,
Morpheme,179#00:11:16#0,あー、そういうことか。,
Morpheme,179#00:11:17#0,人によっては、折れちゃったよってこと。,
Morpheme,179#00:11:19#0,あー、確かにね。,
Morpheme,179#00:11:20#0,で、あとはね、俺一番ひどいなって思ったのが、,
Morpheme,179#00:11:23#0,お父さんが家に帰ってきて酔っ払ってる。,
Morpheme,179#00:11:26#0,何時だろうとベートーベンを叩き起こして、,
Morpheme,179#00:11:29#0,飲み仲間が家に集まったら、,
Morpheme,179#00:11:31#0,おー、やれよって言って楽器弾かせて。,
Morpheme,179#00:11:34#0,でもそんなね、ベートーベンもまだ、,
Morpheme,179#00:11:36#0,それはできることもあるけどできないこともあるよ。,
Morpheme,179#00:11:38#0,人前で弾かせてできないことがあると。,
Morpheme,179#00:11:40#0,お前あれできてねーよなって言って、,
Morpheme,179#00:11:42#0,もう人前で恥かかせて。,
Morpheme,179#00:11:44#0,うわー。,
Morpheme,179#00:11:45#0,かわいそうだよね。,
Morpheme,179#00:11:46#0,心理的安全性ゼロ。,
Morpheme,179#00:11:48#0,そう。,
Morpheme,179#00:11:49#0,これ、僕もね、楽器をやってる人間の一人として、,
Morpheme,179#00:11:52#0,これやられたらね、もう音楽できないよ。,
Morpheme,179#00:11:55#0,そうだろうね。,
Morpheme,179#00:11:56#0,怖いもん。,
Morpheme,179#00:11:57#0,大抵のこともそうだと思う。,
Morpheme,179#00:11:59#0,私も私で共感しちゃったよ。,
Morpheme,179#00:12:01#0,ほんと?,
Morpheme,179#00:12:02#0,これ厳しいよね。,
Morpheme,179#00:12:03#0,うん、厳しいよ。,
Morpheme,179#00:12:04#0,そう。で、お父さんはね、こんな感じだったんだけど、,
Morpheme,179#00:12:07#0,お母さんは違ったのね。,
